team,player_name,birth_date,age_years,market_value_eur,position,club,jersey_number,caps,career_goals,captain,wc2026_apps,wc2026_goals,wc2026_yellow,wc2026_red,source,retrieved_at
Boca Juniors,Fernando Rodríguez,2004-09-15,21.0,,GK,Boca Juniors,47,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Boca Juniors,Jorge Figal,1994-04-03,32.0,,DF,Boca Juniors,4,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Boca Juniors,Marcelo Weigandt,2000-01-11,26.0,,DF,Boca Juniors,23,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Boca Juniors,Juan Barinaga,2000-10-10,25.0,,DF,Boca Juniors,24,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Boca Juniors,Ayrton Costa,1999-07-12,27.0,,DF,Boca Juniors,32,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Boca Juniors,Lautaro Blanco,1999-02-19,27.0,,DF,Boca Juniors,3,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Boca Juniors,Marco Pellegrino,2002-07-18,24.0,,DF,Boca Juniors,26,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Boca Juniors,Leandro Lozano,1998-12-19,27.0,,DF,Boca Juniors,17,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Boca Juniors,Lautaro Di Lollo,2004-03-10,22.0,,DF,Boca Juniors,2,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Boca Juniors,Dylan Gorosito,2006-02-03,20.0,,DF,Boca Juniors,24,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Boca Juniors,Facundo Herrera,2006-07-11,20.0,,DF,Boca Juniors,42,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Boca Juniors,Matías Satas,2008-02-28,18.0,,DF,Boca Juniors,46,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Boca Juniors,Gian Paoli,2005-10-01,20.0,,DF,Boca Juniors,51,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Boca Juniors,Baltazar Blum Macías,,,,DF,Boca Juniors,48,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Boca Juniors,Camilo Rey,2006-03-10,20.0,,MF,Boca Juniors,23,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Boca Juniors,Rodrigo Battaglia,1991-07-12,35.0,,MF,Boca Juniors,6,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Boca Juniors,Leandro Paredes,1994-06-29,32.0,,MF,Boca Juniors,5,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Boca Juniors,Carlos Palacios,2000-07-20,26.0,,MF,Boca Juniors,7,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Boca Juniors,Santiago Ascacibar,1997-02-25,29.0,,MF,Boca Juniors,25,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Boca Juniors,Tomás Belmonte,1998-05-27,28.0,,MF,Boca Juniors,8,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Boca Juniors,Malcom Braida,1997-05-17,29.0,,MF,Boca Juniors,27,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Boca Juniors,William Alarcón,2000-11-29,25.0,,MF,Boca Juniors,15,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Boca Juniors,Alan Velasco,2002-07-27,24.0,,MF,Boca Juniors,20,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Boca Juniors,Kevin Zenón,2001-07-30,25.0,,MF,Boca Juniors,21,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Boca Juniors,Milton Delgado,2005-06-16,21.0,,MF,Boca Juniors,18,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Boca Juniors,Dante Gonzalez,2006-11-15,19.0,,MF,Boca Juniors,50,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Boca Juniors,Tomás Aranda,2007-05-09,19.0,,MF,Boca Juniors,10,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Boca Juniors,Gonzalo Tomás Márquez,,,,MF,Boca Juniors,31,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Boca Juniors,Lautaro Mendieta,,,,MF,Boca Juniors,33,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Boca Juniors,Sebastián Villa,1996-05-19,30.0,,FW,Boca Juniors,22,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Boca Juniors,Ángel Romero,1992-07-04,34.0,,FW,Boca Juniors,11,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Boca Juniors,Adam Bareiro,1996-07-26,30.0,,FW,Boca Juniors,28,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Boca Juniors,Miguel Merentiel,1996-02-24,30.0,,FW,Boca Juniors,16,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Boca Juniors,Exequiel Zeballos,2002-04-24,24.0,,FW,Boca Juniors,7,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Boca Juniors,Milton Gimenez,1996-08-12,29.0,,FW,Boca Juniors,9,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Boca Juniors,Juan Payal,2005-06-11,21.0,,FW,Boca Juniors,34,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Boca Juniors,Iker Zufiaurre,2005-08-07,20.0,,FW,Boca Juniors,41,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Boca Juniors,Joaquín Ruíz,2006-07-21,20.0,,FW,Boca Juniors,53,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Boca Juniors,Leonel Flores,2007-02-06,19.0,,FW,Boca Juniors,19,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Boca Juniors,Joaquín Piñeyro,2008-02-22,18.0,,FW,Boca Juniors,49,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Boca Juniors,Kevin Ferreira,2008-07-01,18.0,,FW,Boca Juniors,54,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Boca Juniors,Gonzalo Gelini,2006-12-15,19.0,,FW,Boca Juniors,37,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Boca Juniors,Rodrigo Bacidalupe,2007-07-22,19.0,,FW,Boca Juniors,44,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Boca Juniors,Miguel Ventos,2005-03-22,21.0,,FW,Boca Juniors,45,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Central Córdoba (Santiago del Estero),Alan Aguerre,1990-08-23,35.0,,GK,Central Córdoba (Santiago del Estero),1,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Central Córdoba (Santiago del Estero),Javier Vallejos,2003-01-03,23.0,,GK,Central Córdoba (Santiago del Estero),25,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Central Córdoba (Santiago del Estero),Máximo Álvarez,,,,GK,Central Córdoba (Santiago del Estero),12,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Central Córdoba (Santiago del Estero),Felipe Aguilar,1993-01-20,33.0,,DF,Central Córdoba (Santiago del Estero),,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Central Córdoba (Santiago del Estero),Santiago Moyano,1997-09-23,28.0,,DF,Central Córdoba (Santiago del Estero),33,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Central Córdoba (Santiago del Estero),Alejandro Maciel,1997-04-22,29.0,,DF,Central Córdoba (Santiago del Estero),2,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Central Córdoba (Santiago del Estero),Leonardo Marchi,1996-09-17,29.0,,DF,Central Córdoba (Santiago del Estero),3,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Central Córdoba (Santiago del Estero),Facundo Mansilla,1999-02-27,27.0,,DF,Central Córdoba (Santiago del Estero),6,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Central Córdoba (Santiago del Estero),Fernando Martínez,2000-07-27,26.0,,DF,Central Córdoba (Santiago del Estero),20,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Central Córdoba (Santiago del Estero),Juan Pablo Pignani,2001-07-02,25.0,,DF,Central Córdoba (Santiago del Estero),42,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Central Córdoba (Santiago del Estero),José Goméz,2000-03-06,26.0,,DF,Central Córdoba (Santiago del Estero),13,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Central Córdoba (Santiago del Estero),Lucas Bernabéu,2004-01-07,22.0,,DF,Central Córdoba (Santiago del Estero),26,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Central Córdoba (Santiago del Estero),Yuri Casermeiro,2002-03-12,24.0,,DF,Central Córdoba (Santiago del Estero),17,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Central Córdoba (Santiago del Estero),Agustín Romero,2006-11-02,19.0,,DF,Central Córdoba (Santiago del Estero),24,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Central Córdoba (Santiago del Estero),Matías Vera,1995-11-20,30.0,,MF,Central Córdoba (Santiago del Estero),22,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Central Córdoba (Santiago del Estero),Fernando Juárez,1998-08-23,27.0,,MF,Central Córdoba (Santiago del Estero),8,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Central Córdoba (Santiago del Estero),Lucas González,1997-10-18,28.0,,FW,Central Córdoba (Santiago del Estero),18,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Central Córdoba (Santiago del Estero),Marco Iacobellis,1999-12-27,26.0,,MF,Central Córdoba (Santiago del Estero),10,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Central Córdoba (Santiago del Estero),Thiago Cravero,2002-10-03,23.0,,MF,Central Córdoba (Santiago del Estero),5,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Central Córdoba (Santiago del Estero),Juan Cardozo,2004-02-24,22.0,,MF,Central Córdoba (Santiago del Estero),55,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Central Córdoba (Santiago del Estero),Federico Rodriguez,2008-12-09,17.0,,MF,Central Córdoba (Santiago del Estero),30,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Central Córdoba (Santiago del Estero),Michael Santos,1993-03-13,33.0,,FW,Central Córdoba (Santiago del Estero),27,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Central Córdoba (Santiago del Estero),Horacio Tijanovich,1996-02-28,30.0,,FW,Central Córdoba (Santiago del Estero),11,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Central Córdoba (Santiago del Estero),Diego Barrera,2004-06-22,22.0,,FW,Central Córdoba (Santiago del Estero),7,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Central Córdoba (Santiago del Estero),Lucas Varaldo,2002-02-24,24.0,,FW,Central Córdoba (Santiago del Estero),9,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Central Córdoba (Santiago del Estero),Ezequiel Naya,2001-08-04,24.0,,FW,Central Córdoba (Santiago del Estero),19,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Central Córdoba (Santiago del Estero),Joaquín Flores,2005-05-28,21.0,,FW,Central Córdoba (Santiago del Estero),29,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Central Córdoba (Santiago del Estero),Bautista Gerez,2007-01-13,19.0,,FW,Central Córdoba (Santiago del Estero),39,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Central Córdoba (Santiago del Estero),Alan Laprida,2004-09-30,21.0,,FW,Central Córdoba (Santiago del Estero),37,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Central Córdoba (Santiago del Estero),Martín Francisco Cuitiño,,,,FW,Central Córdoba (Santiago del Estero),47,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Defensa y Justicia,Lautaro Amade,1999-12-21,26.0,,GK,Defensa y Justicia,36,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Defensa y Justicia,Matias Borgogno,1998-08-21,27.0,,GK,Defensa y Justicia,1,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Defensa y Justicia,Damián Fernández,2001-01-02,25.0,,DF,Defensa y Justicia,29,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Defensa y Justicia,Emiliano Amor,1995-05-16,31.0,,DF,Defensa y Justicia,6,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Defensa y Justicia,Fernando Román,1998-11-20,27.0,,DF,Defensa y Justicia,3,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Defensa y Justicia,Héctor Martínez,1998-01-21,28.0,,DF,Defensa y Justicia,21,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Defensa y Justicia,Dario Cáceres,1998-01-26,28.0,,DF,Defensa y Justicia,26,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Defensa y Justicia,Lucas Souto,1998-10-11,27.0,,DF,Defensa y Justicia,33,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Defensa y Justicia,Esteban Lucero,2005-07-29,21.0,,DF,Defensa y Justicia,2,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Defensa y Justicia,Nazareno Roselli,2006-08-09,19.0,,DF,Defensa y Justicia,32,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Defensa y Justicia,Mateo López,2007-12-08,18.0,,DF,Defensa y Justicia,13,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Defensa y Justicia,Valentín Loza,2007-02-12,19.0,,DF,Defensa y Justicia,28,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Defensa y Justicia,Julián López,2000-01-08,26.0,,MF,Defensa y Justicia,55,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Defensa y Justicia,Éver Banega,1988-06-29,38.0,,MF,Defensa y Justicia,11,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Defensa y Justicia,Rubén Botta,1990-01-31,36.0,,MF,Defensa y Justicia,20,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Defensa y Justicia,César Pérez,2002-11-29,23.0,,MF,Defensa y Justicia,8,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Defensa y Justicia,Domingo Blanco,1995-04-22,31.0,,MF,Defensa y Justicia,27,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Defensa y Justicia,Máximo Rodríguez,2005-02-05,21.0,,MF,Defensa y Justicia,40,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Defensa y Justicia,Santiago Sosa,1999-05-03,27.0,,MF,Defensa y Justicia,15,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Defensa y Justicia,Santiago Toloza,2002-10-28,23.0,,MF,Defensa y Justicia,18,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Defensa y Justicia,Aaron Molinas,2000-08-02,25.0,,MF,Defensa y Justicia,10,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Defensa y Justicia,Ayrton Portillo,2000-08-18,25.0,,MF,Defensa y Justicia,16,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Defensa y Justicia,Nicolás Palavecino,2003-03-29,23.0,,MF,Defensa y Justicia,,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Defensa y Justicia,Mateo Aguiar,2007-03-18,19.0,,MF,Defensa y Justicia,23,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Defensa y Justicia,Máximo Jonás Cabrera,,,,MF,Defensa y Justicia,44,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Defensa y Justicia,Leandro Miguel Fernandez,1991-03-12,35.0,,FW,Defensa y Justicia,9,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Defensa y Justicia,David Barbona,1995-02-22,31.0,,FW,Defensa y Justicia,19,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Defensa y Justicia,Facundo Altamira,2001-08-03,24.0,,FW,Defensa y Justicia,25,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Defensa y Justicia,Juan Gutiérrez,2002-02-04,24.0,,FW,Defensa y Justicia,24,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Defensa y Justicia,Agustin Hausch,2003-05-21,23.0,,FW,Defensa y Justicia,17,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Defensa y Justicia,David Fernández,2006-01-05,20.0,,FW,Defensa y Justicia,30,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Defensa y Justicia,Alan Coria,2007-06-18,19.0,,FW,Defensa y Justicia,31,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Defensa y Justicia,Ramiro Gagliardi,,,,FW,Defensa y Justicia,41,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Defensa y Justicia,Emiliano Cantero,,,,FW,Defensa y Justicia,43,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Defensa y Justicia,Thiago Lionel Martínez,,,,FW,Defensa y Justicia,45,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Deportivo Riestra,Ignacio Arce,1992-04-08,34.0,,GK,Deportivo Riestra,1,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Deportivo Riestra,Iván López,1996-02-17,30.0,,GK,Deportivo Riestra,12,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Deportivo Riestra,Marino Arzamendia,1998-01-19,28.0,,GK,Deportivo Riestra,23,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Deportivo Riestra,Carlos Quintana,1988-02-11,38.0,,DF,Deportivo Riestra,2,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Deportivo Riestra,Yaison Murillo,1993-11-15,32.0,,DF,Deportivo Riestra,4,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Deportivo Riestra,Juan Cruz Randazzo,1994-10-11,31.0,,DF,Deportivo Riestra,19,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Deportivo Riestra,Eric Tovo,1992-03-06,34.0,,DF,Deportivo Riestra,3,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Deportivo Riestra,Pedro Ramirez,2000-04-04,26.0,,DF,Deportivo Riestra,5,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Deportivo Riestra,Cristian Paz,1995-04-24,31.0,,DF,Deportivo Riestra,22,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Deportivo Riestra,Nicolás Sansotre,1993-09-08,32.0,,DF,Deportivo Riestra,15,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Deportivo Riestra,Jonathan Goitia,1994-02-08,32.0,,DF,Deportivo Riestra,27,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Deportivo Riestra,Mariano Bracamonte,1999-04-24,27.0,,DF,Deportivo Riestra,36,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Deportivo Riestra,Rodrigo Gallo,2000-11-04,25.0,,DF,Deportivo Riestra,13,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Deportivo Riestra,Ignacio Gariglio,1998-04-25,28.0,,DF,Deportivo Riestra,6,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Deportivo Riestra,Facundo Miño,1999-10-16,26.0,,DF,Deportivo Riestra,24,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Deportivo Riestra,Manuel Aiello,2004-06-05,22.0,,DF,Deportivo Riestra,17,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Deportivo Riestra,Matías García,1995-11-11,30.0,,MF,Deportivo Riestra,20,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Deportivo Riestra,Milton Céliz,1992-07-25,34.0,,MF,Deportivo Riestra,8,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Deportivo Riestra,Brian Sánchez,1993-06-11,33.0,,MF,Deportivo Riestra,10,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Deportivo Riestra,Nicólas Watson,1998-05-22,28.0,,MF,Deportivo Riestra,16,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Deportivo Riestra,Ángel Almada,2000-09-21,25.0,,MF,Deportivo Riestra,,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Deportivo Riestra,Pablo Monje,1997-02-06,29.0,,MF,Deportivo Riestra,14,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Deportivo Riestra,Benjamín Pérez,2006-06-03,20.0,,MF,Deportivo Riestra,45,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Deportivo Riestra,Gabriel Obredor,1997-01-06,29.0,,MF,Deportivo Riestra,40,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Deportivo Riestra,Thiago Lauro,2005-05-24,21.0,,MF,Deportivo Riestra,20,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Deportivo Riestra,Alexander Díaz,2000-03-22,26.0,,FW,Deportivo Riestra,11,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Deportivo Riestra,Miguel Graneros,1996-04-28,30.0,,FW,Deportivo Riestra,29,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Deportivo Riestra,Nicolás Benegas,1996-03-01,30.0,,FW,Deportivo Riestra,9,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Deportivo Riestra,Gonzalo Flores,2002-02-22,24.0,,FW,Deportivo Riestra,32,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Deportivo Riestra,Antony Alonso,1998-05-11,28.0,,FW,Deportivo Riestra,7,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Deportivo Riestra,Ángel Stringa,1996-04-06,30.0,,FW,Deportivo Riestra,35,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Deportivo Riestra,Tomás González,2003-05-18,23.0,,FW,Deportivo Riestra,21,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Deportivo Riestra,Mauro Smarra,1999-04-30,27.0,,FW,Deportivo Riestra,31,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Deportivo Riestra,Lautaro Duarte,2005-03-20,21.0,,FW,Deportivo Riestra,34,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Estudiantes de La Plata,Fernando Muslera,1986-06-16,40.0,,GK,Estudiantes de La Plata,16,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Estudiantes de La Plata,Fabricio Iacovich,2002-01-29,24.0,,GK,Estudiantes de La Plata,1,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Estudiantes de La Plata,Rodrigo Borzone,2004-10-21,21.0,,GK,Estudiantes de La Plata,12,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Estudiantes de La Plata,Tiziano Van Der Tuin,2005-12-19,20.0,,GK,Estudiantes de La Plata,30,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Estudiantes de La Plata,Ramiro Funes Mori,1991-03-05,35.0,,DF,Estudiantes de La Plata,26,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Estudiantes de La Plata,Leandro González Pírez,1992-02-26,34.0,,DF,Estudiantes de La Plata,14,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Estudiantes de La Plata,Joaquín Pereyra,1998-12-01,27.0,,DF,Estudiantes de La Plata,36,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Estudiantes de La Plata,Santiago Arzamendia,1998-05-05,28.0,,DF,Estudiantes de La Plata,15,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Estudiantes de La Plata,Eric Meza,1999-04-08,27.0,,DF,Estudiantes de La Plata,20,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Estudiantes de La Plata,Gastón Benedetti,2001-03-29,25.0,,DF,Estudiantes de La Plata,13,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Estudiantes de La Plata,Eros Mancuso,1999-04-17,27.0,,DF,Estudiantes de La Plata,40,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Estudiantes de La Plata,Santiago Núñez,2000-04-29,26.0,,DF,Estudiantes de La Plata,4,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Estudiantes de La Plata,Valente Pierani,2006-02-22,20.0,,DF,Estudiantes de La Plata,35,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Estudiantes de La Plata,Faustino Messina,2006-05-04,20.0,,DF,Estudiantes de La Plata,33,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Estudiantes de La Plata,Matías Magdaleno,2007-02-06,19.0,,DF,Estudiantes de La Plata,37,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Estudiantes de La Plata,Máximo Desábato,2005-06-06,21.0,,DF,Estudiantes de La Plata,3,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Estudiantes de La Plata,Tomás Palacios,2003-04-28,23.0,,DF,Estudiantes de La Plata,24,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Estudiantes de La Plata,Jorge Georgieff,2006-11-22,19.0,,DF,Estudiantes de La Plata,45,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Estudiantes de La Plata,José Sosa,1985-06-19,41.0,,MF,Estudiantes de La Plata,7,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Estudiantes de La Plata,Alexis Castro,1994-10-18,31.0,,MF,Estudiantes de La Plata,22,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Estudiantes de La Plata,Ezequiel Piovi,1992-08-20,33.0,,MF,Estudiantes de La Plata,21,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Estudiantes de La Plata,Gabriel Neves,1997-08-11,28.0,,MF,Estudiantes de La Plata,8,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Estudiantes de La Plata,Facundo Farías,2002-08-28,23.0,,MF,Estudiantes de La Plata,11,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Estudiantes de La Plata,Tiago Palacios,2001-03-28,25.0,,MF,Estudiantes de La Plata,10,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Estudiantes de La Plata,Bautista Kociubinski,2001-04-26,25.0,,MF,Estudiantes de La Plata,,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Estudiantes de La Plata,Alexis Castillo Manyoma,2003-01-30,23.0,,MF,Estudiantes de La Plata,,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Estudiantes de La Plata,Thiago González,2007-05-16,19.0,,MF,Estudiantes de La Plata,34,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Estudiantes de La Plata,Axel Atum,2006-01-02,20.0,,MF,Estudiantes de La Plata,,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Estudiantes de La Plata,Lucas Cornejo,2005-03-01,21.0,,MF,Estudiantes de La Plata,39,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Estudiantes de La Plata,Franco Basualdo,2007-02-05,19.0,,MF,Estudiantes de La Plata,38,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Estudiantes de La Plata,Leonardo Naser,2005-02-07,21.0,,MF,Estudiantes de La Plata,42,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Estudiantes de La Plata,Bautista Molinari,2006-08-29,19.0,,MF,Estudiantes de La Plata,51,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Estudiantes de La Plata,Ciro Spalletta,2005-06-22,21.0,,MF,Estudiantes de La Plata,25,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Estudiantes de La Plata,Benjamín Maliani,2006-03-01,20.0,,MF,Estudiantes de La Plata,46,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
Estudiantes de La Plata,Agustín Traina,2007-01-20,19.0,,MF,Estudiantes de La Plata,50,,,,,,,,espn,2026-08-01T01:26:19.198645+00:00
